Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
09;02;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
09;02;01;23;03;000;Prestaciones Sociales del Empleador;10;0
09;02;01;25;00;000;INTEGROS AL FISCO;20;0
09;02;01;25;99;000;Otros Integros al Fisco;20;0
09;02;01;26;00;000;OTROS GASTOS CORRIENTES;10859;0
09;02;01;26;02;000;Compensaciones por Daños a Terceros y/o a la Propiedad;10859;0
09;02;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;304648;0
09;02;01;29;03;000;Vehículos;46772;0
09;02;01;29;04;000;Mobiliario y Otros;16240;0
09;02;01;29;05;000;Máquinas y Equipos;5397;0
09;02;01;29;07;000;Programas Informáticos;236239;0
09;02;01;34;00;000;SERVICIO DE LA DEUDA;10;0
09;02;01;34;07;000;Deuda Flotante;10;0
09;02;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;03;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
09;03;01;05;02;000;Del Gobierno Central;10;0
09;03;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;03;01;08;00;000;OTROS INGRESOS CORRIENTES;1877;0
09;03;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;03;01;08;02;000;Multas y Sanciones Pecuniarias;592;0
09;03;01;08;99;000;Otros;1275;0
09;03;01;09;00;000;APORTE FISCAL;35019931;0
09;03;01;09;01;000;Libre;35019931;0
09;03;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
09;03;01;12;10;000;Ingresos por Percibir;10;0
09;03;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;03;01;21;00;000;GASTOS EN PERSONAL;14600044;0
09;03;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1643486;0
09;03;01;24;00;000;TRANSFERENCIAS CORRIENTES;18102059;0
09;03;01;24;03;000;A Otras Entidades Públicas;18102059;0
09;03;01;24;03;001;Evaluación de Logros de Aprendizaje;13557928;0
09;03;01;24;03;002;Evaluación de Desempeño, Párrafo 2° del Título II de la Ley N°20.529;2328120;0
09;03;01;24;03;615;Evaluación del Cumplimiento de Estándares de Desempeño Profesional Docente;2216011;0
09;03;01;25;00;000;INTEGROS AL FISCO;20;0
09;03;01;25;99;000;Otros Integros al Fisco;20;0
09;03;01;26;00;000;OTROS GASTOS CORRIENTES;41453;0
09;03;01;26;02;000;Compensaciones por Daños a Terceros y/o a la Propiedad;41453;0
09;03;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;634766;0
09;03;01;29;04;000;Mobiliario y Otros;3329;0
09;03;01;29;05;000;Máquinas y Equipos;3189;0
09;03;01;29;06;000;Equipos Informáticos;53150;0
09;03;01;29;07;000;Programas Informáticos;575098;0
09;03;01;34;00;000;SERVICIO DE LA DEUDA;10;0
09;03;01;34;07;000;Deuda Flotante;10;0
09;03;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;04;01;05;00;000;TRANSFERENCIAS CORRIENTES;2268736;0
09;04;01;05;02;000;Del Gobierno Central;2268736;0
09;04;01;05;02;007;Ley N°20.595 y Sistema Chile Solidario;2268726;0
09;04;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;04;01;08;00;000;OTROS INGRESOS CORRIENTES;133417;0
09;04;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;04;01;08;99;000;Otros;133407;0
09;04;01;09;00;000;APORTE FISCAL;408137336;0
09;04;01;09;01;000;Libre;408137336;0
09;04;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;04;01;21;00;000;GASTOS EN PERSONAL;4262762;0
09;04;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;885240;0
09;04;01;24;00;000;TRANSFERENCIAS CORRIENTES;368701896;0
09;04;01;24;01;000;Al Sector Privado;368651705;0
09;04;01;24;01;024;Convenio Integra;367894390;0
09;04;01;24;01;025;Programas de Apoyo a la Educación Parvularia;542130;0
09;04;01;24;01;026;Informática para Educación Parvularia;215185;0
09;04;01;24;07;000;A Organismos Internacionales;50191;0
09;04;01;24;07;002;Organización para la Cooperación y el Desarrollo Económico, OCDE.;50191;0
09;04;01;25;00;000;INTEGROS AL FISCO;20;0
09;04;01;25;99;000;Otros Integros al Fisco;20;0
09;04;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;77904;0
09;04;01;29;04;000;Mobiliario y Otros;2278;0
09;04;01;29;05;000;Máquinas y Equipos;8610;0
09;04;01;29;06;000;Equipos Informáticos;6381;0
09;04;01;29;07;000;Programas Informáticos;60635;0
09;04;01;33;00;000;TRANSFERENCIAS DE CAPITAL;36611667;0
09;04;01;33;01;000;Al Sector Privado;36611667;0
09;04;01;33;01;024;Convenio INTEGRA;36611667;0
09;04;01;34;00;000;SERVICIO DE LA DEUDA;10;0
09;04;01;34;07;000;Deuda Flotante;10;0
09;04;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;09;01;05;00;000;TRANSFERENCIAS CORRIENTES;4527082;0
09;09;01;05;02;000;Del Gobierno Central;4527082;0
09;09;01;05;02;005;Ley N° 20.595 y Sistema Chile Solidario;4527072;0
09;09;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;09;01;08;00;000;OTROS INGRESOS CORRIENTES;10098381;0
09;09;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;09;01;08;02;000;Multas y Sanciones Pecuniarias;4197989;0
09;09;01;08;99;000;Otros;5900382;0
09;09;01;09;00;000;APORTE FISCAL;905761779;0
09;09;01;09;01;000;Libre;905761779;0
09;09;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;13461;0
09;09;01;10;03;000;Vehículos;13461;0
09;09;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;138942;0
09;09;01;12;10;000;Ingresos por Percibir;138942;0
09;09;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;09;01;21;00;000;GASTOS EN PERSONAL;26098078;0
09;09;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;5527873;0
09;09;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
09;09;01;23;03;000;Prestaciones Sociales del Empleador;10;0
09;09;01;24;00;000;TRANSFERENCIAS CORRIENTES;883090654;0
09;09;01;24;01;000;Al Sector Privado;883090654;0
09;09;01;24;01;230;Aporte a Instituciones Colaboradoras;714690;0
09;09;01;24;01;234;Capacitación a Terceros;206451;0
09;09;01;24;01;239;Control Programas de la JUNAEB;2596618;0
09;09;01;24;01;290;Bono manipuladoras de alimentos;695371;0
09;09;01;24;01;292;Bono Manipuladoras Zonas Extremas;3060205;0
09;09;01;24;01;295;Programas de Alimentación Escolar de JUNAEB y JUNJI;875817319;0
09;09;01;25;00;000;INTEGROS AL FISCO;20;0
09;09;01;25;99;000;Otros Integros al Fisco;20;0
09;09;01;26;00;000;OTROS GASTOS CORRIENTES;313585;0
09;09;01;26;02;000;Compensaciones por Daños a Terceros y/o a la Propiedad;313585;0
09;09;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;1848716;0
09;09;01;29;03;000;Vehículos;93544;0
09;09;01;29;04;000;Mobiliario y Otros;62681;0
09;09;01;29;05;000;Máquinas y Equipos;15945;0
09;09;01;29;06;000;Equipos Informáticos;203122;0
09;09;01;29;07;000;Programas Informáticos;1473424;0
09;09;01;31;00;000;INICIATIVAS DE INVERSIÓN;3660709;0
09;09;01;31;02;000;Proyectos;3660709;0
09;09;01;34;00;000;SERVICIO DE LA DEUDA;10;0
09;09;01;34;07;000;Deuda Flotante;10;0
09;09;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;09;02;08;00;000;OTROS INGRESOS CORRIENTES;229306;0
09;09;02;08;99;000;Otros;229306;0
09;09;02;09;00;000;APORTE FISCAL;41534518;0
09;09;02;09;01;000;Libre;41534518;0
09;09;02;15;00;000;SALDO INICIAL DE CAJA;20;0
09;09;02;24;00;000;TRANSFERENCIAS CORRIENTES;41215143;0
09;09;02;24;01;000;Al Sector Privado;1624210;0
09;09;02;24;01;001;Escuelas Saludables para el Aprendizaje;1624210;0
09;09;02;24;03;000;A Otras Entidades Públicas;39590933;0
09;09;02;24;03;167;Salud oral;10838477;0
09;09;02;24;03;168;Asistencia médica parvularia, básica y media;7142723;0
09;09;02;24;03;169;Habilidades para la vida y escuelas saludables;21015283;0
09;09;02;24;03;170;Programa de Obesidad en Escolares;594450;0
09;09;02;33;00;000;TRANSFERENCIAS DE CAPITAL;548681;0
09;09;02;33;03;000;A Otras Entidades Públicas;548681;0
09;09;02;33;03;005;Municipalidades;548681;0
09;09;02;34;00;000;SERVICIO DE LA DEUDA;10;0
09;09;02;34;07;000;Deuda Flotante;10;0
09;09;02;35;00;000;SALDO FINAL DE CAJA;10;0
09;09;03;05;00;000;TRANSFERENCIAS CORRIENTES;376894;0
09;09;03;05;02;000;Del Gobierno Central;376894;0
09;09;03;05;02;008;Ley N° 20.595 y Sistema Chile Solidario;376894;0
09;09;03;08;00;000;OTROS INGRESOS CORRIENTES;3446528;0
09;09;03;08;99;000;Otros;3446528;0
09;09;03;09;00;000;APORTE FISCAL;400628669;0
09;09;03;09;01;000;Libre;400628669;0
09;09;03;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;30808451;0
09;09;03;13;02;000;Del Gobierno Central;30808451;0
09;09;03;13;02;003;Dirección de Educación Pública Programa 02;30808451;0
09;09;03;15;00;000;SALDO INICIAL DE CAJA;20;0
09;09;03;24;00;000;TRANSFERENCIAS CORRIENTES;400940854;0
09;09;03;24;01;000;Al Sector Privado;400033826;0
09;09;03;24;01;189;Programa  de Becas Indígenas;34729639;0
09;09;03;24;01;235;Programa Especial de Útiles Escolares;12817009;0
09;09;03;24;01;236;Residencia Familiar Estudiantil;6992755;0
09;09;03;24;01;238;Programa Especial de Becas Art.56 Ley N° 18.681;4225434;0
09;09;03;24;01;250;Programa de Becas Presidente de  la República;34470385;0
09;09;03;24;01;252;Becas de Mantención  para Educación Superior;294762272;0
09;09;03;24;01;257;Tarjeta  Nacional del Estudiante;7171405;0
09;09;03;24;01;259;Bonificación de Prácticas Profesionales, Educación Media Técnico Profesional;3370258;0
09;09;03;24;01;260;Becas de Apoyo y Retención Escolar;448570;0
09;09;03;24;01;267;Beca Polimetales de Arica, Ley  N° 20.590;1046099;0
09;09;03;24;03;000;A Otras Entidades Públicas;907028;0
09;09;03;24;03;174;Hogares Estudiantiles JUNAEB;907028;0
09;09;03;33;00;000;TRANSFERENCIAS DE CAPITAL;34319688;0
09;09;03;33;01;000;Al Sector Privado;34319688;0
09;09;03;33;01;003;Programas de Becas Acceso a TICs;34319688;0
09;09;03;34;00;000;SERVICIO DE LA DEUDA;10;0
09;09;03;34;07;000;Deuda Flotante;10;0
09;09;03;35;00;000;SALDO FINAL DE CAJA;10;0
09;11;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
09;11;01;05;02;000;Del Gobierno Central;10;0
09;11;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;11;01;07;00;000;INGRESOS DE OPERACIÓN;1413;0
09;11;01;08;00;000;OTROS INGRESOS CORRIENTES;7994952;0
09;11;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;11;01;08;02;000;Multas y Sanciones Pecuniarias;1927563;0
09;11;01;08;99;000;Otros;6067379;0
09;11;01;09;00;000;APORTE FISCAL;653488353;0
09;11;01;09;01;000;Libre;646941731;0
09;11;01;09;03;000;Servicio de la Deuda Externa;6546622;0
09;11;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;13390;0
09;11;01;10;03;000;Vehículos;13390;0
09;11;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;567371;0
09;11;01;12;10;000;Ingresos por Percibir;567371;0
09;11;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;11;01;21;00;000;GASTOS EN PERSONAL;278545867;0
09;11;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;44802619;0
09;11;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;20;0
09;11;01;23;01;000;Prestaciones Previsionales;10;0
09;11;01;23;03;000;Prestaciones Sociales del Empleador;10;0
09;11;01;24;00;000;TRANSFERENCIAS CORRIENTES;259558047;0
09;11;01;24;02;000;Al Gobierno Central;22831042;0
09;11;01;24;02;001;Servicios Locales de Educación;22831042;0
09;11;01;24;03;000;A Otras Entidades Públicas;236727005;0
09;11;01;24;03;170;Convenios con Municipalidades y otras Instituciones;234134822;0
09;11;01;24;03;171;Programa de Material de Enseñanza;1072960;0
09;11;01;24;03;178;Plan de Fomento de Lectura Primera Infancia;543345;0
09;11;01;24;03;180;Capacitación a Terceros;975878;0
09;11;01;25;00;000;INTEGROS AL FISCO;530;0
09;11;01;25;01;000;Impuestos;510;0
09;11;01;25;99;000;Otros Integros al Fisco;20;0
09;11;01;26;00;000;OTROS GASTOS CORRIENTES;1328760;0
09;11;01;26;01;000;Devoluciones;24488;0
09;11;01;26;02;000;Compensaciones por Daños a Terceros y/o a la Propiedad;1304272;0
09;11;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;1973047;0
09;11;01;29;03;000;Vehículos;46772;0
09;11;01;29;04;000;Mobiliario y Otros;133369;0
09;11;01;29;05;000;Máquinas y Equipos;111202;0
09;11;01;29;06;000;Equipos Informáticos;47835;0
09;11;01;29;07;000;Programas Informáticos;1633869;0
09;11;01;31;00;000;INICIATIVAS DE INVERSIÓN;44560441;0
09;11;01;31;02;000;Proyectos;44560441;0
09;11;01;33;00;000;TRANSFERENCIAS DE CAPITAL;24749536;0
09;11;01;33;02;000;Al Gobierno Central;319000;0
09;11;01;33;02;001;Servicios Locales de Educación Pública;319000;0
09;11;01;33;03;000;A Otras Entidades Públicas;24430536;0
09;11;01;33;03;005;Municipalidades;24430536;0
09;11;01;34;00;000;SERVICIO DE LA DEUDA;6546632;0
09;11;01;34;02;000;Amortización Deuda Externa;5500522;0
09;11;01;34;04;000;Intereses Deuda Externa;1046100;0
09;11;01;34;07;000;Deuda Flotante;10;0
09;11;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;11;02;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
09;11;02;05;02;000;Del Gobierno Central;10;0
09;11;02;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;11;02;08;00;000;OTROS INGRESOS CORRIENTES;77022;0
09;11;02;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;11;02;08;02;000;Multas y Sanciones Pecuniarias;6508;0
09;11;02;08;99;000;Otros;70504;0
09;11;02;09;00;000;APORTE FISCAL;19729811;0
09;11;02;09;01;000;Libre;19729811;0
09;11;02;15;00;000;SALDO INICIAL DE CAJA;20;0
09;11;02;21;00;000;GASTOS EN PERSONAL;13124653;0
09;11;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1685137;0
09;11;02;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;20;0
09;11;02;23;01;000;Prestaciones Previsionales;10;0
09;11;02;23;03;000;Prestaciones Sociales del Empleador;10;0
09;11;02;24;00;000;TRANSFERENCIAS CORRIENTES;4933746;0
09;11;02;24;03;000;A Otras Entidades Públicas;4933746;0
09;11;02;24;03;171;Programa de Material de Enseñanza;576544;0
09;11;02;24;03;172;Programa Conozca  a su Hijo y Proyecto Mejoramiento Atención a la Infancia;4222651;0
09;11;02;24;03;178;Plan de Fomento de Lectura Primera Infancia;134551;0
09;11;02;25;00;000;INTEGROS AL FISCO;20;0
09;11;02;25;99;000;Otros Integros al Fisco;20;0
09;11;02;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;63267;0
09;11;02;29;04;000;Mobiliario y Otros;35855;0
09;11;02;29;05;000;Máquinas y Equipos;27412;0
09;11;02;34;00;000;SERVICIO DE LA DEUDA;10;0
09;11;02;34;07;000;Deuda Flotante;10;0
09;11;02;35;00;000;SALDO FINAL DE CAJA;10;0
09;13;01;05;00;000;TRANSFERENCIAS CORRIENTES;414580;0
09;13;01;05;02;000;Del Gobierno Central;10;0
09;13;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;13;01;05;03;000;De Otras Entidades Públicas;414570;0
09;13;01;05;03;001;Universidades;414570;0
09;13;01;08;00;000;OTROS INGRESOS CORRIENTES;10;0
09;13;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;13;01;09;00;000;APORTE FISCAL;56271;0
09;13;01;09;01;000;Libre;56271;0
09;13;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;13;01;21;00;000;GASTOS EN PERSONAL;370988;0
09;13;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;96664;0
09;13;01;25;00;000;INTEGROS AL FISCO;20;0
09;13;01;25;99;000;Otros Integros al Fisco;20;0
09;13;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;3189;0
09;13;01;29;04;000;Mobiliario y Otros;1063;0
09;13;01;29;06;000;Equipos Informáticos;2126;0
09;13;01;34;00;000;SERVICIO DE LA DEUDA;10;0
09;13;01;34;07;000;Deuda Flotante;10;0
09;13;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;15;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
09;15;01;05;02;000;Del Gobierno Central;10;0
09;15;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;15;01;07;00;000;INGRESOS DE OPERACIÓN;74675;0
09;15;01;08;00;000;OTROS INGRESOS CORRIENTES;20;0
09;15;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;15;01;08;99;000;Otros;10;0
09;15;01;09;00;000;APORTE FISCAL;2015058;0
09;15;01;09;01;000;Libre;2015058;0
09;15;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;7242;0
09;15;01;12;10;000;Ingresos por Percibir;7242;0
09;15;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;15;01;21;00;000;GASTOS EN PERSONAL;1847192;0
09;15;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;217129;0
09;15;01;24;00;000;TRANSFERENCIAS CORRIENTES;9174;0
09;15;01;24;03;000;A Otras Entidades Públicas;7739;0
09;15;01;24;03;001;Aplicación Art.87, letra g), DFL N°2,  de 2010;7739;0
09;15;01;24;07;000;A Organismos Internacionales;1435;0
09;15;01;24;07;001;Organismos Internacionales;1435;0
09;15;01;25;00;000;INTEGROS AL FISCO;30;0
09;15;01;25;01;000;Impuestos;10;0
09;15;01;25;99;000;Otros Integros al Fisco;20;0
09;15;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;23480;0
09;15;01;29;04;000;Mobiliario y Otros;1110;0
09;15;01;29;05;000;Máquinas y Equipos;1110;0
09;15;01;29;06;000;Equipos Informáticos;15945;0
09;15;01;29;07;000;Programas Informáticos;5315;0
09;15;01;34;00;000;SERVICIO DE LA DEUDA;10;0
09;15;01;34;07;000;Deuda Flotante;10;0
09;15;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;17;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
09;17;01;05;02;000;Del Gobierno Central;10;0
09;17;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;17;01;08;00;000;OTROS INGRESOS CORRIENTES;20;0
09;17;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;17;01;08;99;000;Otros;10;0
09;17;01;09;00;000;APORTE FISCAL;7471516;0
09;17;01;09;01;000;Libre;7471516;0
09;17;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
09;17;01;12;10;000;Ingresos por Percibir;10;0
09;17;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;17;01;21;00;000;GASTOS EN PERSONAL;5633304;0
09;17;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1775560;0
09;17;01;25;00;000;INTEGROS AL FISCO;20;0
09;17;01;25;99;000;Otros Integros al Fisco;20;0
09;17;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;62672;0
09;17;01;29;03;000;Vehículos;23386;0
09;17;01;29;04;000;Mobiliario y Otros;2931;0
09;17;01;29;07;000;Programas Informáticos;36355;0
09;17;01;34;00;000;SERVICIO DE LA DEUDA;10;0
09;17;01;34;07;000;Deuda Flotante;10;0
09;17;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;17;02;08;00;000;OTROS INGRESOS CORRIENTES;10;0
09;17;02;08;99;000;Otros;10;0
09;17;02;09;00;000;APORTE FISCAL;355364257;0
09;17;02;09;01;000;Libre;354140804;0
09;17;02;09;03;000;Servicio de la Deuda Externa;1223453;0
09;17;02;15;00;000;SALDO INICIAL DE CAJA;20;0
09;17;02;24;00;000;TRANSFERENCIAS CORRIENTES;162334396;0
09;17;02;24;02;000;Al Gobierno Central;45930032;0
09;17;02;24;02;001;Mejoramiento de la Calidad de la Educación;8778366;0
09;17;02;24;02;002;Desarrollo Profesional Docente y Directivo;2945280;0
09;17;02;24;02;003;Recursos Educativos;1790738;0
09;17;02;24;02;051;Fondo de Apoyo a la Educación Pública - Servicios Locales;32415648;0
09;17;02;24;03;000;A Otras Entidades Públicas;116404364;0
09;17;02;24;03;051;Fondo de Apoyo a la Educación Pública;116404354;0
09;17;02;24;03;058;Aporte a las Municipalidades;10;0
09;17;02;25;00;000;INTEGROS AL FISCO;10;0
09;17;02;25;99;000;Otros Integros al Fisco;10;0
09;17;02;33;00;000;TRANSFERENCIAS DE CAPITAL;191806408;0
09;17;02;33;02;000;Al Gobierno Central;81863967;0
09;17;02;33;02;002;Mejoramiento de la Calidad de la Educación;5622140;0
09;17;02;33;02;003;Becas y Asistencialidad Estudiantil JUNAEB;30808451;0
09;17;02;33;02;104;Mejoramiento de Infraestructura Escolar Pública - Servicios Locales;45433376;0
09;17;02;33;03;000;A Otras Entidades Públicas;109942441;0
09;17;02;33;03;104;Mejoramiento de Infraestructura Escolar Pública;109942441;0
09;17;02;34;00;000;SERVICIO DE LA DEUDA;1223463;0
09;17;02;34;04;000;Intereses Deuda Externa;1223453;0
09;17;02;34;07;000;Deuda Flotante;10;0
09;17;02;35;00;000;SALDO FINAL DE CAJA;10;0
09;17;03;09;00;000;APORTE FISCAL;1017053;0
09;17;03;09;01;000;Libre;1017053;0
09;17;03;15;00;000;SALDO INICIAL DE CAJA;20;0
09;17;03;21;00;000;GASTOS EN PERSONAL;594829;0
09;17;03;22;00;000;BIENES Y SERVICIOS DE CONSUMO;320176;0
09;17;03;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;102048;0
09;17;03;29;04;000;Mobiliario y Otros;17008;0
09;17;03;29;06;000;Equipos Informáticos;53150;0
09;17;03;29;07;000;Programas Informáticos;31890;0
09;17;03;34;00;000;SERVICIO DE LA DEUDA;10;0
09;17;03;34;07;000;Deuda Flotante;10;0
09;17;03;35;00;000;SALDO FINAL DE CAJA;10;0
09;18;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
09;18;01;05;02;000;Del Gobierno Central;10;0
09;18;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;18;01;08;00;000;OTROS INGRESOS CORRIENTES;20;0
09;18;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;18;01;08;99;000;Otros;10;0
09;18;01;09;00;000;APORTE FISCAL;3569740;0
09;18;01;09;01;000;Libre;3569740;0
09;18;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;18;01;21;00;000;GASTOS EN PERSONAL;2923960;0
09;18;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;582487;0
09;18;01;25;00;000;INTEGROS AL FISCO;20;0
09;18;01;25;99;000;Otros Integros al Fisco;20;0
09;18;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;63303;0
09;18;01;29;04;000;Mobiliario y Otros;38953;0
09;18;01;29;05;000;Máquinas y Equipos;1319;0
09;18;01;29;06;000;Equipos Informáticos;5715;0
09;18;01;29;07;000;Programas Informáticos;17316;0
09;18;01;34;00;000;SERVICIO DE LA DEUDA;10;0
09;18;01;34;07;000;Deuda Flotante;10;0
09;18;01;35;00;000;SALDO FINAL DE CAJA;10;0
09;18;02;05;00;000;TRANSFERENCIAS CORRIENTES;56333478;0
09;18;02;05;02;000;Del Gobierno Central;56333478;0
09;18;02;05;02;001;Subvenciones a los Establecimientos Educacionales;47676499;0
09;18;02;05;02;002;Junta Nacional de Jardines Infantiles;4611947;0
09;18;02;05;02;004;Dirección de Educación Pública Programa 02;4044982;0
09;18;02;05;02;005;Subsecretaría de Educación;40;0
09;18;02;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;18;02;08;00;000;OTROS INGRESOS CORRIENTES;10;0
09;18;02;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;18;02;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;3878144;0
09;18;02;13;02;000;Del Gobierno Central;3878144;0
09;18;02;13;02;001;Subvenciones a los Establecimientos Educacionales;348745;0
09;18;02;13;02;002;Dirección de Educación Pública;3529359;0
09;18;02;13;02;003;Junta Nacional de Jardines Infantiles;10;0
09;18;02;13;02;005;Subsecretaría de Educación;30;0
09;18;02;15;00;000;SALDO INICIAL DE CAJA;10;0
09;18;02;21;00;000;GASTOS EN PERSONAL;49798160;0
09;18;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;5208835;0
09;18;02;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;1326463;0
09;18;02;23;03;000;Prestaciones Sociales del Empleador;1326463;0
09;18;02;24;00;000;TRANSFERENCIAS CORRIENTES;10;0
09;18;02;24;03;000;A Otras Entidades Públicas;10;0
09;18;02;24;03;001;Convenios para el Mejoramiento de la Calidad de la Educación;10;0
09;18;02;25;00;000;INTEGROS AL FISCO;20;0
09;18;02;25;99;000;Otros Integros al Fisco;20;0
09;18;02;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;348775;0
09;18;02;29;04;000;Mobiliario y Otros;147919;0
09;18;02;29;05;000;Máquinas y Equipos;2952;0
09;18;02;29;06;000;Equipos Informáticos;178063;0
09;18;02;29;07;000;Programas Informáticos;19841;0
09;18;02;31;00;000;INICIATIVAS DE INVERSIÓN;3529369;0
09;18;02;31;02;000;Proyectos;3529369;0
09;18;02;34;00;000;SERVICIO DE LA DEUDA;10;0
09;18;02;34;07;000;Deuda Flotante;10;0
09;19;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
09;19;01;05;02;000;Del Gobierno Central;10;0
09;19;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
09;19;01;08;00;000;OTROS INGRESOS CORRIENTES;20;0
09;19;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
09;19;01;08;99;000;Otros;10;0
09;19;01;09;00;000;APORTE FISCAL;2753082;0
09;19;01;09;01;000;Libre;2753082;0
09;19;01;15;00;000;SALDO INICIAL DE CAJA;20;0
09;19;01;21;00;000;GASTOS EN PERSONAL;2510767;0
09;19;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;216318;0
09;19;01;25;00;000;INTEGROS AL FISCO;20;0
09;19;01;25;99;000;Otros Integros al Fisco;20;0
09;19;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;26007;0
09;19;01;29;04;000;Mobiliario y Otros;7441;0
09;19;01;29;05;000;Máquinas y Equipos;2658;0
09;19;01;29;06;000;Equipos Informáticos;12187;0
09;19;01;29;07;000;Programas Informáticos;3721;0
