Año;Mes;Moneda;Partida;Nombre Partida;Capítulo;Nombre Capítulo;Programa;Nombre Programa;Subtítulo;Nombre Subtítulo;Item;Nombre Item;Asignación;Nombre Asignación;Monto Ley Inicial;Monto Ley Vigente a AGOSTO
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;02;Del Gobierno Central;001;Financiamiento Regional Tesoro Público;71.295.712;63.998.793
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;02;Del Gobierno Central;003;Subsecretaría de Bienes Nacionales;52.850;52.850
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;02;Del Gobierno Central;004;Subsecretaría de Desarrollo Regional y Administrativo;4.457.998;7.299.318
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;02;Del Gobierno Central;008;Tesoro Público Ley N°19.995, Casinos de Juegos;605.700;605.700
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;02;Del Gobierno Central;032;Subsecretaría de Desarrollo Regional y Administrativo - Programas de Convergencia;0;1.357.590
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;02;Del Gobierno Central;200;Fondo de Emergencia Transitorio;2.115.295;0
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;15;SALDO INICIAL DE CAJA;;;;;0;9.243.478
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;22;BIENES Y SERVICIOS DE CONSUMO;;;;;233.130;162.932
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;;;;;5.793.092;8.181.560
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;;;4.814.296;5.279.454
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;006;Corporación Agencia Regional de Desarrollo Productivo de la Región del Maule;818.000;1.059.454
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;100;Aplicación Numeral 2.1 Glosa 02 Común para Gobiernos Regionales;3.996.296;4.220.000
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;;;978.796;2.902.106
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;010;Aplicación letra a) numeral 2.3 glosa 02 Gobiernos Regionales;0;795.822
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;100;Aplicación Numeral 2.1 Glosa 02 Común para Gobiernos Regionales;978.796;845.087
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;120;Aplicación letra f) numeral 2.3 glosa 02 Gobiernos Regionales;0;522.008
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;121;Aplicación letra i) numeral 2.3 glosa 02 Gobiernos Regionales;0;739.189
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;;0;11.043.186
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;03;Vehículos;;;0;3.422.184
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;04;Mobiliario y Otros;;;0;1.994.736
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;05;Máquinas y Equipos;;;0;5.427.647
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;06;Equipos Informáticos;;;0;185.056
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;07;Programas Informáticos;;;0;13.563
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;30;ADQUISICIÓN DE ACTIVOS FINANCIEROS;;;;;2.115.295;0
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;30;ADQUISICIÓN DE ACTIVOS FINANCIEROS;10;Fondo de Emergencia Transitorio;;;2.115.295;0
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;31;INICIATIVAS DE INVERSIÓN;;;;;50.173.861;27.273.750
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;31;INICIATIVAS DE INVERSIÓN;01;Estudios Básicos;;;93.457;188.294
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;31;INICIATIVAS DE INVERSIÓN;02;Proyectos;;;50.080.404;27.085.456
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;32;PRÉSTAMOS;;;;;0;599.276
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;32;PRÉSTAMOS;06;Por Anticipos a Contratistas;;;0;599.276
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;;;;;26.595.377;37.093.329
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;;;1.447.018;742.177
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;001;Junta Nacional de Cuerpos de Bomberos de Chile;527.072;515.474
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;010;Aplicación Letra a) Artículo Cuarto Transitorio Ley N°20.378;818.000;65.000
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;242;INFOR - Producción, promoción y protección para el Santuario Achibueno (30479588-0);101.946;99.703
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;249;INIA - Mejoramiento de la calidad y tolerancia al estrés en arandano (40001062-0);0;12.000
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;279;Fundación Artesanías de Chile- Apoyo para la preservación y comercialización de artesanía tradicional (40025985-0);0;50.000
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;02;Al Gobierno Central;;;0;2.455.203
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;02;Al Gobierno Central;006;Subsecretaria del Trabajo - PROEMPLEO;0;1.710.492
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;02;Al Gobierno Central;024;SERVIU Región del Maule;0;744.711
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;;;25.148.359;33.895.949
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;100;Municipalidades (Programa Mejoramiento de Barrios);7.935.727;7.518.807
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;125;Municipalidades (Fondo Regional de Iniciativa Local);5.053.565;7.000.000
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;150;Municipalidades;0;1.734.749
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;271;SERNATUR-Transferencia Bianual Identidad, Gestión y Promoción Turística de la Región del Maule (30368625-0);3.094;402.376
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;275;Comisión Nacional de Riego-Programa Integral de Riego Región del Maule 2015-2018 (30392724-0);165.257;145.830
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;286;Subsecretaría de Pesca - Fomento productivo para organizaciones pesca artesanal (30447823-0);246.317;0
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;288;CORFO - Implementación en prácticas de producción limpia (30444022-0);0;4.104
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;289;SEREMI MEDIO AMBIENTE MAULE - Fortalecimiento a la educación y gestión ambiental (30465406-0);8.839;16.720
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;292;SERNAM - Fortalecimiento comercialización en microempresarias  zonas rezagadas (30453437-0);123;17.266
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;301;CORFO-Apoyo a la inversión productiva para la reactivación (30479247-0);306;131.729
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;302;CORFO-Apoyo al emprendimiento - PRAE (30479249-0);3.171;41.127
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;303;CORFO-Producción limpia y cambio climático (30474258-0);189.226;185.973
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;305;INDAP-Cubiertas en cerezos en la región (30467883-0);21.675;1.300
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;306;INDAP-Invernaderos israelíes para producir hortalizas y flores (30467885-0);1.161;0
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;307;INDAP-Fortalecimiento productivo comercial empresas campesinas (30477689-0);5.782;24.152
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;310;SERNAM-Capacitación intervención en emprendimiento con enfoque de género (30465186-0);61.074;11.694
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;311;Subsecretaría de Energía-Fortalecimiento programa fomento para empresas productoras (30481104-0);8.732;11.536
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;315;Subsecretaría de Educación-Mejoramiento de la educación regional en el ámbito del inglés (30477484-0);163.600;150.000
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;319;Servicio de Salud del Maule - Capacitación programa becas Maule II (40001952-0);1.033.920;1.033.920
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;320;Subsecretaría de Energía - Desarrollo alternativas locales con fines energéticos (30481105-0);25.697;26.119
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;321;CORFO - Programa tecnológico de Smart Fruit (40001186-0);385.613;0
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;426;INDAP- Mejoramiento tecnológico cultivo de maíz (40016663-0);2.045;0
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;428;CONAF - Prevención de incendios forestales en la región (40011208-0);0;29.271
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;521;CONICYT - Estrategia regional de innovación (30481924-0);0;24.961
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;522;Universidad de Talca - Biomasa para fines energéticos e industriales (30481914-0);0;4.696
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;523;Universidad de Talca - Maximización de producción de metabolitos (30481916-0);0;26.855
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;524;Universidad de Talca - Cuantificación de contaminación por plaguicidas (30481950-0);0;9.065
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;525;Universidad de Talca - Biofertilizante líquido enriquecido con bacterias (30481999-0);0;23.417
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;526;Universidad de Talca - Implementación de un laboratorio de innovación social (30481941-0);0;35.907
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;528;Universidad de Talca - Valorización de desechos reciclables (30481945-0);0;23.384
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;529;Universidad de Chile - Pronóstico de caudales estivales (30481958-0);0;6.023
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;533;Universidad de Talca - Innovación en exportación de servicios para pymes (30481951-0);0;14.972
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;535;Universidad de Talca - Sistema de alerta temprana y sectorizada de heladas (30481998-0);0;15.592
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;536;Universidad de Talca - Maule trc, innovación y tecnologías para el turismo (40001081-0);0;57.024
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;537;Universidad de Talca - Ozono para el tratamiento de agua en berries (40001082-0);0;4.192
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;538;Universidad de Talca - Sistema integrado para uavs en respuesta a incendios forestales (40001090-0);0;28.305
2021;Agosto;PESOS;05;MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA;67;GOBIERNO REGIONAL REGIÓN DEL MAULE;02;INVERSIÓN REGIONAL REGIÓN DEL MAULE;33;TRANSFERENCIAS DE CAPITAL;03;A Otras Entidades Públicas;539;Universidad de Talca - Monitoreo calidad del aire (40001091-0);0;681
